index,iso3,date,co2
2839,NRU,1970-01-01 00:00:00,0.0
2840,NZL,1970-01-01 00:00:00,5.29003451097591
2841,OED,1970-01-01 00:00:00,11.2295362840907
2842,OMN,1970-01-01 00:00:00,10.9149789844236
2843,OSS,1970-01-01 00:00:00,4.66034861983232
2844,PAK,1970-01-01 00:00:00,0.301010921208917
2845,PAN,1970-01-01 00:00:00,1.71324400404171
2846,PER,1970-01-01 00:00:00,1.28380944600321
2847,PHL,1970-01-01 00:00:00,0.704367229619432
2848,PLW,1970-01-01 00:00:00,175.426711244061
2849,PNG,1970-01-01 00:00:00,0.453785948826444
2850,POL,1970-01-01 00:00:00,9.4524113481691
2851,PRE,1970-01-01 00:00:00,0.397509370445926
2852,PRI,1970-01-01 00:00:00,10.4714495952907
2853,PRK,1970-01-01 00:00:00,5.06642748801267
2854,PRT,1970-01-01 00:00:00,1.89798179376116
2855,PRY,1970-01-01 00:00:00,0.262497265221043
2857,PSS,1970-01-01 00:00:00,2.49902834851424
2858,PST,1970-01-01 00:00:00,12.3462029809899
2859,PYF,1970-01-01 00:00:00,1.20110949945288
2860,QAT,1970-01-01 00:00:00,124.691755573822
2861,ROU,1970-01-01 00:00:00,6.24068228189885
2862,RUS,1970-01-01 00:00:00,10.842788564768
2863,RWA,1970-01-01 00:00:00,0.0178884586590534
2864,SAS,1970-01-01 00:00:00,0.333583521008793
2865,SAU,1970-01-01 00:00:00,7.68464333984967
2866,SDN,1970-01-01 00:00:00,0.304028073438025
2867,SEN,1970-01-01 00:00:00,0.308855097734666
2868,SGP,1970-01-01 00:00:00,3.15207420365417
2869,SLB,1970-01-01 00:00:00,0.381292924383654
2870,SLE,1970-01-01 00:00:00,0.130139493269348
2871,SLV,1970-01-01 00:00:00,0.442431660997654
2873,SOM,1970-01-01 00:00:00,0.153508070595438
2875,SSA,1970-01-01 00:00:00,0.932214305088705
2877,SSF,1970-01-01 00:00:00,0.932410249730628
2878,SST,1970-01-01 00:00:00,3.75802032438674
2879,STP,1970-01-01 00:00:00,0.185607671783767
2880,SUR,1970-01-01 00:00:00,1.64982970009318
2881,SVK,1970-01-01 00:00:00,9.65177339236084
2882,SVN,1970-01-01 00:00:00,6.06038294593687
2883,SWE,1970-01-01 00:00:00,11.7286502550542
2884,SWZ,1970-01-01 00:00:00,0.507152292459327
2886,SYC,1970-01-01 00:00:00,1.99440298507463
2887,SYR,1970-01-01 00:00:00,1.00131361585543
2888,TCA,1970-01-01 00:00:00,0.564872021182701
2889,TCD,1970-01-01 00:00:00,0.0419098684242817
2890,TEA,1970-01-01 00:00:00,0.936840960704321
2891,TEC,1970-01-01 00:00:00,8.5642907852007
2892,TGO,1970-01-01 00:00:00,0.158415715421481
2893,THA,1970-01-01 00:00:00,0.50592695608326
2894,TJK,1970-01-01 00:00:00,2.33109111569288
2895,TKM,1970-01-01 00:00:00,12.872121419149
2896,TLA,1970-01-01 00:00:00,1.790236814659
2897,TLS,1970-01-01 00:00:00,0.00252698002422291
2898,TMN,1970-01-01 00:00:00,1.69754030430055
2899,TON,1970-01-01 00:00:00,0.218537532954072
2900,TSA,1970-01-01 00:00:00,0.333583521008793
2901,TSS,1970-01-01 00:00:00,0.932410249730628
2902,TTO,1970-01-01 00:00:00,6.43054333646816
2903,TUN,1970-01-01 00:00:00,0.842591557957318
2904,TUR,1970-01-01 00:00:00,1.26972827712453
2905,TUV,1970-01-01 00:00:00,0.0
2906,TZA,1970-01-01 00:00:00,0.115140100829831
2907,UGA,1970-01-01 00:00:00,0.0907997238013525
2908,UKR,1970-01-01 00:00:00,11.0683929042114
2909,UMC,1970-01-01 00:00:00,1.83694753114587
2910,URY,1970-01-01 00:00:00,1.89874438449395
2911,USA,1970-01-01 00:00:00,22.4109333242299
2912,UZB,1970-01-01 00:00:00,6.58510721640953
2913,VCT,1970-01-01 00:00:00,0.113752932692796
2914,VEN,1970-01-01 00:00:00,5.0323566385378
2915,VGB,1970-01-01 00:00:00,0.761924642521657
2916,VIR,1970-01-01 00:00:00,0.00157539857583969
2917,VNM,1970-01-01 00:00:00,0.417545447050073
2918,VUT,1970-01-01 00:00:00,0.864179087325756
2919,WLD,1970-01-01 00:00:00,4.1551080741227
2920,WSM,1970-01-01 00:00:00,0.461578331734036
2922,YEM,1970-01-01 00:00:00,0.237871636989091
2923,ZAF,1970-01-01 00:00:00,8.29584055225282
2924,ZMB,1970-01-01 00:00:00,0.864242021397721
2925,ZWE,1970-01-01 00:00:00,1.83158758219907
2926,ABW,1971-01-01 00:00:00,0.489662676822633
2927,AFE,1971-01-01 00:00:00,1.3045340590567
2928,AFG,1971-01-01 00:00:00,0.157391295112128
2929,AFW,1971-01-01 00:00:00,0.460145750662042
2930,AGO,1971-01-01 00:00:00,1.38153347982184
2931,ALB,1971-01-01 00:00:00,2.21308287165545
2933,ARB,1971-01-01 00:00:00,2.28055037251419
2934,ARE,1971-01-01 00:00:00,73.7104260216596
2935,ARG,1971-01-01 00:00:00,3.60512874772756
2936,ARM,1971-01-01 00:00:00,5.02473442861868
2937,ASM,1971-01-01 00:00:00,0.0
2938,ATG,1971-01-01 00:00:00,1.57945930923744
2939,AUS,1971-01-01 00:00:00,12.5309345288707
2940,AUT,1971-01-01 00:00:00,7.34579457693519
2941,AZE,1971-01-01 00:00:00,7.15992012038728
2942,BDI,1971-01-01 00:00:00,0.0163034223228468
2943,BEL,1971-01-01 00:00:00,13.3502364583577
2944,BEN,1971-01-01 00:00:00,0.117116379099599
2945,BFA,1971-01-01 00:00:00,0.0396825883489468
2946,BGD,1971-01-01 00:00:00,0.0489293029487276
2947,BGR,1971-01-01 00:00:00,8.06965938197565
2948,BHR,1971-01-01 00:00:00,12.8891909676526
2949,BHS,1971-01-01 00:00:00,7.9372136525063
2950,BIH,1971-01-01 00:00:00,3.00587524700446
2951,BLR,1971-01-01 00:00:00,6.11444630597123
2952,BLZ,1971-01-01 00:00:00,0.48663184148313
2953,BMU,1971-01-01 00:00:00,2.54212454212454
2954,BOL,1971-01-01 00:00:00,0.803303224837664
2955,BRA,1971-01-01 00:00:00,1.05610631028272
2956,BRB,1971-01-01 00:00:00,1.05095935630287
